DOY,Tmin (K),Tmin std (K),Tmax (K),Tmax std (K),Tavg (K),Tavg std (K),Precip (m),Precip std (m)
53,262.3897459512847,3.945599664091324,268.41709918647774,3.4606489443683635,265.1642411815446,3.419194099707195,0.0024690439526248074,0.003381274002451887
54,261.82656297988325,4.315333534615522,267.78095269730403,3.9432077052883248,264.66757595802704,3.9944579791963344,0.002002309009239653,0.0021275302408776692
55,260.7781697116261,6.148066085919259,267.4563764717421,5.377897206403919,263.8272923649968,5.551989414465463,0.0020768769538890416,0.003232313547977395
56,260.94305389929167,6.667343564841949,267.43631007688924,5.608290995537449,264.08173492206697,5.950648381772151,0.0023294852116887213,0.0037513631264834224
57,261.1102518367532,4.708826139094472,267.54614955142915,4.8860155320681935,264.1605867578005,4.662491952217747,0.001290733427401127,0.0014956812299516734
58,261.9627445605228,4.868074934383116,268.01415258309174,4.708677342654504,264.82524704991755,4.566590126265037,0.001535405323821746,0.001673528168118994
59,261.42171626360465,5.615881332984899,268.2974999730066,4.789120440390686,264.8051132089676,4.920413933110481,0.0017258837897215049,0.002333518640202653
60,261.5965123656927,6.512560160084401,268.05427041393534,5.685565373654609,264.7249728865939,5.89882520414058,0.0016723267408269597,0.0021934417877583776
61,262.7410064622284,5.955523371469206,268.799309395455,5.494839716017273,265.5815078397934,5.6007547963361555,0.002264983224578377,0.002588489207716816
62,263.6123508762669,5.186946920374016,269.3470937368032,4.459542984132377,266.36553272744067,4.659881496455329,0.0026926741945979176,0.003574665151391454
63,263.70919537368513,4.725569134980369,269.83066718174143,4.192410768399734,266.59973182022134,4.357007601183907,0.002936153246503671,0.002655957399906227
64,263.5478707578317,4.84059910480076,269.0334146860483,4.5529825830762904,266.1824460791135,4.556141353244995,0.002694118898515165,0.0030181343568677025
65,262.9469739084455,5.701931061003964,268.7241050101615,5.044560880370376,265.75495359528566,5.31080753907175,0.0023768740458961894,0.003192223728351929
66,263.3245764879981,5.831503292172519,269.1684022570711,5.605262274305459,266.1665394850972,5.596149641722564,0.0023376759790719012,0.0022216322453031522
67,263.35966071801334,5.770105510801261,269.12853542768397,5.713241928820903,266.22816688481356,5.626955199571555,0.0019584428500505438,0.002212301301914105
68,264.06605357327095,5.7526519931167,269.6164707868046,5.060785960713689,266.8009621435067,5.324645774315822,0.0023549230528740173,0.002845322153463687
69,264.98475279562007,4.950687052302849,270.882060357921,4.5955779413121896,267.80956375159565,4.716315813946193,0.0028994277525990013,0.003007997066989741
70,265.4718256769953,4.84723077692605,271.32705677229296,4.401062661485782,268.27931295858855,4.447020697281316,0.003023708052842606,0.003526398863100899
71,265.97116696219473,4.917102046173962,271.56070253714296,4.082377759060994,268.77076143831823,4.354509280039786,0.002918451885649582,0.0036266807936962213
72,266.4627073320769,4.454815708719392,272.115047220516,3.7066995836891583,269.2165294525372,3.8611624302752294,0.0030428382623142497,0.0032434438694345777
73,266.46019866718416,3.9768908760933646,271.9878762734903,3.3938403765825136,269.2326137158443,3.3933968108393744,0.0032400943422296992,0.003149951894783289
74,265.7474682032329,4.2018103644409415,272.0375337717866,3.509324284332051,268.88014809798256,3.6083738397713243,0.0027304415432755917,0.003222880759847477
75,265.8876339024349,4.195217810388763,271.6233118605554,4.124421536403941,268.66206446092303,4.012943676398002,0.0031815987978381036,0.0029027908292680316
76,265.04764596250186,4.537077750941238,271.20878428616163,4.0688181965314385,268.1411404996305,3.9832745906197466,0.002440714406370326,0.0023339716337263464
77,265.0977086622534,3.7824503290470357,271.18267661054836,3.4082866692001614,268.1755096660492,3.4748626088915424,0.002289536908488677,0.0030364667468897964
78,265.1666213276932,4.512991336863437,271.2930038414657,3.5819147420415587,268.33803650202276,3.782337089249509,0.002496339367276549,0.0032319578429531363
79,265.63265728774763,4.225478481457311,272.0780491184543,3.4269346231647173,268.8878505247523,3.679296809715971,0.0026450027148195517,0.003159881953110695
80,265.9611480113037,4.4693245743837,272.09978809403543,3.6742257005828987,269.03785248177644,3.812530363128641,0.002431931649033242,0.0021287646922401944
81,266.09447897271383,4.055719460599141,272.1617568107436,3.1791997156323513,269.0193244128028,3.371385543102242,0.0026918943577955616,0.0024121362815696388
82,265.5552206203452,4.113275868531844,271.94633303930493,3.658565139457338,268.8550019885164,3.7407502039938705,0.0020285462427265667,0.002240455955361069
83,265.6823888305363,4.3582592686757335,272.10940971655697,3.4340707027916078,268.97763781348385,3.6201379244354346,0.0022769263754214334,0.002808716030849027
84,265.88672261156086,4.178288646017731,272.236269264315,3.069618156712306,269.09779357910156,3.3670357893585465,0.00229191327877705,0.00238441375259402
85,265.9711223105541,4.261289094021503,272.4536479978069,3.0000347773624045,269.32105174521564,3.2890558830544245,0.0021855736234480294,0.0021388166668117087
86,266.18078478314067,3.3154266410042026,272.7358053521384,2.9567133031638897,269.6384868949872,2.841682025688865,0.002012721956599035,0.002186261417541044
87,266.47638753005265,4.259495317862776,273.0139864235018,3.845558823765186,269.8719870827415,3.638192336483974,0.0027522092411834524,0.0027763831976383474
88,266.2639660659528,3.6563721534493667,272.5378292749204,3.1998438200937858,269.59622499808046,3.116595360410153,0.0021649017567406297,0.0021702631888410595
89,267.4021389748014,3.185867853079063,273.2275397373358,3.244791398434921,270.5268604175465,3.024439614164823,0.0024958032824124125,0.0024427046827713056
90,267.6849916350343,3.5143656753475563,274.05217201176674,4.0453304416323705,271.04972078290564,3.494133310046798,0.0025194763627999525,0.003078089885768001
91,267.56741325509637,3.8848405358983245,274.2056498609538,3.962853485121214,270.968085061713,3.6086898963821987,0.0023375784626516296,0.0022432751957209454
92,267.213804502745,4.368042095156537,273.89927107227527,4.172434924024136,270.7071075064544,3.995388243220284,0.0024249058117749808,0.002589709011121459
93,267.1250370035008,3.932416092216213,273.9054388472724,4.1807528992506215,270.710927977316,3.8201909872323228,0.0023774919345938518,0.002291398115358661
94,267.14803143625466,4.115022259162512,274.0374209242311,4.1073044990907235,270.8425826089095,3.657267294891907,0.0022564189584130603,0.003051288858809958
95,267.9402916085807,3.4130272354751954,274.23642200216904,3.144936182886762,271.15962170500126,2.875035804474677,0.0031011436243138708,0.0034127728854751508
96,267.95538078889217,3.126404584202452,274.32133202705097,2.7386499576211842,271.32970883981017,2.7352291429512685,0.0024659155955097946,0.0024263431799584623
97,268.49122788337877,3.419451825152866,274.63410683521766,3.3490789947294997,271.70257028490676,3.144028507230607,0.002698852272481414,0.0029608993649837332
98,268.1833694420517,3.7754673601337694,275.0599964338672,3.785469993893413,271.75607839673387,3.409828103425302,0.002376361354795513,0.0026233749303893428
99,268.0482613753334,3.965756054747329,275.08511877411416,4.176362695504484,271.62355937535983,3.6387004974537858,0.002348647089593302,0.00222869958276401
100,267.68224062907893,4.116311058145511,274.7168452382381,3.7863908457332887,271.4747363191271,3.5224322852265644,0.0018702487432883269,0.0022238357496655826
101,267.90459852663827,3.631451264717952,275.02942899286893,3.345965737865756,271.6860004396931,3.2421188040219797,0.0023333536675248885,0.002157592629057998
102,267.67506464927726,3.7020147866247948,274.8073409546797,3.5512519189198795,271.52196215880303,3.352279499118553,0.002218777766107495,0.002231219893345693
103,268.50982426073983,3.7441432677855255,275.2231076402219,3.661952037346398,272.0844665827271,3.3264089964539836,0.002636098656367379,0.00283507152214058
104,269.1393326143082,3.1480598911024895,275.67236103179704,3.335506265336597,272.55079947056885,2.913579067708716,0.003275838824750454,0.0031478349760539156
105,268.27070235268786,3.204586980738992,275.42091013465523,3.838547017341134,272.0915882007495,3.18054261332289,0.0022524306628717784,0.0026811667586695465
106,268.91134883496323,3.013784677529919,276.1096429098443,3.7606987780437455,272.74617675481323,3.134440097984357,0.0020229859457227485,0.0021846842808642786
107,269.4698451836513,3.3975468657604004,276.8960690510068,4.096865540167814,273.41995756631985,3.332155343094244,0.002012100037478688,0.0016828508690538216
108,270.0236830652784,2.9399930028262955,276.831618100478,3.246608609215391,273.634851254175,2.7426350769650356,0.002306029200011019,0.002440180814879149
109,269.5638398491486,2.901072982568043,277.1845972309534,3.463132928298575,273.7256996098549,2.724164529878629,0.001807782762460299,0.002083239929771757
110,270.57948104520983,3.401705732198907,277.8005179890251,4.047644067608716,274.4238274501641,3.4723205244144664,0.0022346676568378216,0.0028570114362749146
111,270.8691018594278,3.7392161640610753,278.2987384468098,4.665689270087283,274.8398054343184,3.9053429076371113,0.0019186781753961018,0.002210435942756256
112,270.383669391604,3.5537092523880576,278.591374802648,4.363121197494031,274.5812782831216,3.485962545349174,0.002028974818085076,0.0024251766593417217
113,270.2367476479721,3.36124669518793,277.72537163961726,4.14063897866176,274.09554843762,3.50904972519026,0.0020604277974269297,0.0018836058017822194
114,270.31919729621757,3.679965807866871,277.71975625527864,3.7361817429410147,274.1185220254434,3.255425552455285,0.0030641283727271826,0.0027883507535818074
115,269.94686154827133,2.70881713973567,276.8465182517612,3.6249495500643785,273.50632276230414,2.790735272414153,0.00357238315527817,0.004391308501335452
116,269.6356991479672,2.9443555546536873,276.48956583758826,3.2485777528662068,273.29693108635985,2.701368708069292,0.0024293066785167896,0.0030343100561498566
117,270.0697007987656,3.1091802900538137,277.0989505102359,3.1615169141722776,273.80286986704834,2.806639962734639,0.002619183172845092,0.0031213205952588486
118,270.5030680288555,3.1797873395549794,277.68565267426976,3.5913883477973063,274.2158257111871,3.066733041816708,0.0027379736329095827,0.0029710182990265563
119,270.19693330582004,3.279072506104772,277.7449468289311,3.7292477704449447,274.15000169458784,3.2206574496720304,0.002223374001063304,0.0024725299119660706
120,270.0130621232916,2.907131322169733,277.78831058286625,3.3972700068698023,274.2148776417575,2.815569408664163,0.002323150481952186,0.0028388315858980484
121,270.1652789291644,3.1531999006205442,278.24707383664287,3.329693700887245,274.43680072006487,2.841693726172567,0.002437610302726937,0.0026296009798853805
122,270.79265547618814,2.344127738757159,278.6372769142545,3.1159701271824214,274.90805908503063,2.2349858386060917,0.0021950085162627917,0.0020645968729495635
123,271.1738048056713,2.58373287193019,278.34683482477067,3.391320499286651,274.84310650649763,2.6135705200933637,0.0030717676236661816,0.0033432451966241695
124,270.8667635531039,2.0924922476972982,278.08991340805915,3.6779174063748545,274.69757387503364,2.737732446491259,0.002159390645873027,0.00221777517672967
125,271.6098365127601,2.2388825201777283,279.1177335921904,4.207503426937218,275.50349152586097,2.9963051362729995,0.002814598954348511,0.0031613843058876916
126,271.6085771940264,2.560065258247366,279.5499116114961,4.224968192899077,275.58060262244226,3.143889032044683,0.0027677717292994165,0.002691795955420507
127,271.2534223176923,2.9055924587023787,278.8607274460852,4.212164612297025,275.2235069181175,3.1836811445000666,0.002747826794978194,0.002693835156631525
128,270.90166606481307,2.4399886440611374,279.06320730298387,4.088045598883881,275.30474793530203,3.0550860193049827,0.002042726516695183,0.002333150590323177
129,271.3031264546463,3.0567011617249302,279.67444102594254,4.5555507722542785,275.7203095457185,3.4145302628573755,0.0022304732565637236,0.003486638980614131
130,271.08207009055405,2.6590770548090137,279.74358073616503,3.7635002196464926,275.58651388482315,2.7089661277068413,0.0019771974611831134,0.0022229857701217405
131,271.01991748106855,2.09102455621992,279.966661008043,3.6480621322741893,275.8250842645069,2.688089982465988,0.0018664036135680056,0.002354338464611114
132,271.8595788004357,2.9915879470526874,280.7026137743301,4.410123653443117,276.37586573945214,3.2652326764099255,0.003195027230742597,0.0035584067305119817
133,271.790847890793,2.434479138214405,280.04691833945986,4.351125185483039,276.1270305061809,2.9733808585364625,0.002870940722463257,0.0036893390615858647
134,272.2007989157037,2.585480710442387,280.51000864089855,3.9056971869633617,276.5435863747937,2.8015755185887565,0.0021860787697904017,0.0021544812954037602
135,272.15953150193866,2.085430584570396,280.6074010300696,3.340842215283946,276.69382253735887,2.3552690509667635,0.0022078678347871397,0.0022197159299828456
136,272.4171714688988,1.8466212692759214,281.20222079490264,3.51259499558158,276.9890680336543,2.287883935024371,0.002428903892491308,0.0029064991485704436
137,272.56621354686536,2.0075435359636633,281.771760007966,3.9853040008843257,277.43400420017844,2.7969567029694606,0.002476915444672399,0.003046626325002608
138,272.7271050680474,1.8802939248906432,281.8283772386555,3.9765103473050214,277.4119927033746,2.7300312860804237,0.0025637176675113705,0.0027227188858712417
139,272.77644539348034,2.5431885024105805,281.23549852675836,4.219282545598852,277.2504725350795,2.977077773794263,0.0027796720787957676,0.003270009881887028
140,272.41685819508695,2.432392515504533,281.35309797657226,3.8464625800738297,277.03590516786323,2.6793450467323585,0.0025078421690530963,0.003311420839282005
141,272.83701018912194,2.074087547888784,281.0415312745939,3.3540376402718888,277.0699001752774,2.42038327163803,0.003580425969500313,0.004315568509742349
